,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,label
442,25.41834048876217,23.422788877624328,158.09919110340252,2112.1097409109293,0.10221080686332866,0.169532060487008,0.22870881203771676,0.13220674910985603,0.19024828561396695,0.061746622605567444,0.9913357058638724,0.9800778192823126,7.23900992682724,140.9443676003505,0.004758352991397023,0.026324508542496093,0.03320468331494569,0.014393060280281054,0.01576969339927099,0.00293186004803039,32.31227499517693,34.33634056791843,206.47663885738217,3067.2473067459173,0.14744734121288083,0.4088485198526089,0.5770445355947718,0.2649360332145604,0.29923633343429173,0.08243633396725657,0
443,25.60912872312781,23.136908671923152,167.63222142259616,2069.9791209317095,0.1040618710978665,0.17922068573970107,0.21797019838824028,0.16642217144277924,0.1900733305561663,0.06234789696744551,0.8469043766769698,1.349739993697094,6.456635376564681,131.53541578492104,0.005257211352293194,0.027782717933513647,0.04053554099826242,0.01536632603568852,0.01585657926040835,0.002809706648209669,32.39901697763541,33.97256252058059,207.7873255071364,3068.1195693587583,0.14745442968585099,0.40367816437365506,0.5680961677907623,0.2687251010166698,0.29480517302457865,0.08397669642664854,0
444,21.594176474903737,21.486873911114508,142.92190192017082,1381.7159350849695,0.10569801999221333,0.18330812504214788,0.24087135992838948,0.14944956341296844,0.20108172197957896,0.06163118520772825,0.8622400881715487,0.8252534683705408,7.348578402325547,90.79334958875437,0.004525722420179075,0.026201447714752666,0.03647806086259935,0.014599078375474923,0.015738947762538678,0.00377233050485167,26.985172775768188,25.627673395920937,187.36241533476863,1858.438710013214,0.12846379465545155,0.3242514965556785,0.4738128060207015,0.22962049233770201,0.2937673588163184,0.0783487839016515,0
445,20.59105352989949,18.864796839471044,137.74363059869097,1324.6761584210485,0.09839334937159464,0.13299727600720362,0.15583885721888396,0.10302490940136196,0.19271136072809752,0.05913174299713109,0.6393711114657752,0.9700690081361047,4.314607938033393,80.5639365229086,0.004921554722233583,0.02523044139390851,0.035873728633763806,0.013522586642918442,0.015648277702791848,0.0022600477198338503,25.357560006723375,25.24427648717206,161.5785865902259,1831.0994039502443,0.1460013847686827,0.3114736671796817,0.43052308482373725,0.21392006786879422,0.3015319801545538,0.07512267177441546,0
446,20.751747108968978,21.064445656147253,141.2660166042131,1450.8528219935406,0.1047650721688482,0.19191581551122427,0.2119883722065508,0.1496786244237398,0.19849986859007465,0.06142579519210873,0.8857392038091173,0.7755657092586128,4.817881146886086,99.77667135249129,0.004505882063272099,0.0267670874049204,0.03954065808568629,0.014368991589696987,0.01769866912358692,0.0027600112784581044,26.62670632108327,25.661312465346104,169.4355542846927,2027.7176863490804,0.12704424532797196,0.3566959871667135,0.4733162671817117,0.22384735824961757,0.2852750112332203,0.07701456851716414,0
447,20.97253289570292,21.0505190164874,143.31322158721477,1311.498713036624,0.10600919804966952,0.17400095273813976,0.23310474028570313,0.13703314272013975,0.19042362112968536,0.06144197071491965,0.775564222605075,0.8228991415519437,6.396279713781101,112.05492584364885,0.00444415102041563,0.02811313547360982,0.03813183212573038,0.014633204336235562,0.016472239116134733,0.0030182627045966326,27.03436067420032,25.606881837071036,190.8623912594684,2051.9720607617887,0.1290925119408226,0.3654398692558325,0.4667257132381744,0.22903761244671833,0.2755755898732997,0.08216210150225785,0
448,19.88296746445928,20.830634406586718,134.39220457157762,1216.235878288517,0.10428091463206851,0.13984734986216382,0.1782289297132289,0.12592890556714278,0.20223029035894333,0.05906741193936435,0.6379173674198126,0.7856976439344348,4.112240454749865,76.83770712937167,0.004608630708915813,0.01884417977785533,0.03543342291219842,0.013538768015090933,0.014280086840258634,0.0025769390355225943,25.28544401695651,25.388793532545805,162.86649957985955,1925.4213318265051,0.14967359645040415,0.31388856559211076,0.4332297377345287,0.21237885527332198,0.3262898988413721,0.07739995396315077,0
449,20.622658706285254,18.862456407462776,136.57845010832202,1309.8675088772886,0.09752807224031412,0.143830120138444,0.1682092975495546,0.09512750027351395,0.15846100432183952,0.055894640163305115,0.6976054742526934,0.8703712957544961,4.277495539857078,85.9332646726669,0.005428852777931344,0.025768223104073985,0.03740204601037167,0.014174993808469438,0.014146351433438134,0.0024700016550769483,24.669526298345687,23.336132212094487,164.84913505269532,1813.361933345789,0.13164200820103863,0.3085281727880019,0.4274839366722458,0.21394358584305176,0.2714524968805179,0.07253421498633529,0
450,21.411268565477677,21.61932691069744,140.7322829575083,1377.2904648255999,0.10495673437325771,0.17790314962642723,0.24278071775641677,0.14543795923138225,0.1978390980988877,0.062257569762949605,0.7772978954597596,0.9732599376740112,5.946259465968435,101.00638131418982,0.004160193906710724,0.026934391270549588,0.03927950022326917,0.014222339364195662,0.019190826584708033,0.003441087800262914,25.824421397708313,25.651705347554792,191.4041609978039,2222.9616800118224,0.12736393215943603,0.3632308652325076,0.4518053127686099,0.21538648838482666,0.28221847723110566,0.0789061723657658,0
451,19.902851175091033,19.588495863488628,130.69250516742002,1186.701558892812,0.10429910376170279,0.12992761945141773,0.19539410233199975,0.08809527419876868,0.18856916149878772,0.0612083336302341,0.6013050403567876,0.7299884183705008,4.475167046881122,84.20062501977365,0.004614792250689077,0.025950592220675025,0.03744417585245967,0.013555984378122677,0.017298589014651464,0.0026245630160132913,24.688680188812622,24.946026244723065,162.70518125717737,1828.1576925218112,0.13864798155382924,0.3138433770764974,0.43498442769816587,0.20889871042817132,0.324775723618127,0.07822109453811643,0
452,20.01313809128615,20.315912511089564,127.17311901864323,1201.6197897208317,0.10377647001816438,0.12410504233999907,0.20261037605779347,0.1066390105672918,0.19218488997965255,0.056699904273574735,0.6685964489984053,0.9043890372280925,4.614832806480663,87.50431081545507,0.004643996581492246,0.020693480979818175,0.030188479424989388,0.013776135637138916,0.016061228731133716,0.0026801102180091835,24.97987863430847,24.590479422832555,162.74186521141812,1864.1199091494057,0.14881995653900032,0.3141024242288251,0.43228790165997805,0.20077347219987315,0.33183591813804225,0.08439648600813038,0
453,20.576371825605705,17.88020812085166,135.94636992424745,1308.3573951594904,0.1010790521281673,0.16407826091913666,0.15371392004814147,0.11173053456175891,0.18504504007827435,0.057566877448237866,0.6673071669395956,0.9445669696373699,4.223416890614978,85.73723646792632,0.005412983898498363,0.024542674221092135,0.03875453902529899,0.01258045803207302,0.012941981033764564,0.0017493037044143856,25.270014384166664,23.691950661466144,162.39875800338902,1820.1108904283558,0.13877289043956595,0.31164212686263243,0.4396698388076313,0.21460766214556742,0.2795469386686295,0.07563126286266733,0
454,20.563225198086037,20.58087749012049,137.5311908972842,1326.1452907985556,0.10211197649209215,0.14601823335910946,0.17739882144412544,0.09537701527186591,0.17227633899325015,0.060420365292504725,0.6874371103401833,0.9716825010279097,4.528961601559688,84.95960871418106,0.005322877545585183,0.021233541570701227,0.03083991909974153,0.013674149379959704,0.01692689085635119,0.002511834359421309,25.143743698167974,25.348680943439216,164.80018179538493,1915.681269243931,0.14965578231835333,0.31142461948523714,0.43305752002064785,0.21268464131329298,0.29711451018593066,0.07378381661202005,0
455,20.044158527868394,20.7917431790812,128.76230650435204,1297.3030538688581,0.1040292813362853,0.1569947635150597,0.16772546781250489,0.08778783065282075,0.1900404844195943,0.06229641088803683,0.6543976694625221,0.8085850022599348,4.218614657314562,76.34623367206761,0.004597709322938956,0.025108497785794832,0.035117993502568494,0.012737135186894238,0.01838902690109258,0.002563346230264975,25.06132833010826,25.064210606302353,162.7579200896667,1883.7524457682794,0.14338343887840435,0.31453746583642805,0.4328130850423489,0.2045186271991507,0.3288285860383656,0.0802158187455038,0
456,20.607245494990245,20.017528840437215,137.31838353254426,1329.502569811968,0.09487405064522283,0.14352539575265916,0.17552308357493837,0.0954980480549578,0.18727837599352556,0.05515201029408295,0.6497187263423903,0.7171128556547426,4.1725087372917224,79.00496371005019,0.004838323818812145,0.02162564225436514,0.03477473041587548,0.014091472520675876,0.016630503267300263,0.002436006982582159,25.208470990018508,25.403066312677133,166.52928596429894,1857.6855322406543,0.13728718257783473,0.3133693719785303,0.4382246342885286,0.213355465797107,0.27164349300865465,0.07517797925866267,0
457,20.628253967749195,19.265889986854493,136.81989735469523,1314.2840914905344,0.09836932787632449,0.17170715458517397,0.20762918160386698,0.1138518310343004,0.20891508148700555,0.060562496160857696,0.6798234382871176,0.9058886089677796,4.629070579276644,87.65049024162124,0.0047665858572275765,0.02170075732891309,0.027150847742289017,0.012338247947049913,0.016731156479093026,0.00252963057132642,24.98347508038219,24.347394649472417,166.73010453007728,1817.9466763797939,0.1498270924864261,0.311192812021348,0.4366851298099019,0.21241498354248234,0.29815274842235057,0.07226748413574577,0
458,21.169169923116343,21.436875321007875,140.49828428724453,1430.9439988914983,0.10530525667786707,0.18165172955044667,0.23858024599837324,0.14875690772396213,0.21130597848011493,0.06225178403795895,0.806431892920999,0.7535967276867541,7.519578025921614,128.8837797121163,0.004035030992670044,0.026767940343381265,0.03579427176575191,0.014334710020528222,0.019024603534006403,0.003741704540438321,25.084292058372807,25.700725844824877,162.2308012925245,2114.4364034352852,0.12909247255206796,0.3339327671599472,0.4555435377433009,0.225430011606314,0.2825407145466516,0.07807996278751733,0
459,20.05577918644349,20.3941633367127,128.31716291847724,1274.9538861838262,0.1040473715967618,0.12196364365664403,0.16373976253922692,0.09205317342114251,0.17969863990364768,0.05797538023420643,0.626753641314918,0.6456010548455555,3.8020896822102594,80.19843216480143,0.004583031754251079,0.02377080070344537,0.03813642489656211,0.013567070982814141,0.01871458321500092,0.0026050276252410974,24.835931282820997,24.66519884529773,163.00660454821565,1898.1422389721158,0.13309345974996795,0.31503979908878077,0.4328975705645968,0.20873967314704733,0.32437276395609754,0.07944152472064087,0
460,20.10811511108244,20.479927398423055,132.08370986277404,1264.8570651888062,0.10418966164973117,0.14497412863179002,0.1555079913812135,0.11676193940852186,0.1802620272916112,0.057301595977111146,0.6935995066033132,0.8998286256169968,4.300462818992786,86.02434402690129,0.004602741795221379,0.020120804190959716,0.031502738116846105,0.013251527980008351,0.015337619412128727,0.0026605156075126014,24.778377360810627,24.864619341127508,162.74978081279085,1897.6195227739795,0.13327382200665278,0.3135786116708156,0.4350600927838991,0.2146825268577242,0.3189549079085941,0.08301671893311201,0
461,13.417595484317786,23.04449051238901,89.68243337946814,576.256864813747,0.09822763020978127,0.13834529363934966,0.08969615013087816,0.05151418645718601,0.20873750152520756,0.07127342858398497,0.3003235162642389,1.3208652834786287,1.6430060679680933,29.869816314071617,0.010389549171980027,0.03696473892112422,0.02720495739473296,0.010071203321933491,0.02772025885730064,0.0042101875449273235,15.01394371665937,32.224182428780814,102.88618718403421,790.9567987505434,0.14246165855212198,0.4108170177581303,0.3194202690277142,0.14348859841494538,0.4476861483765648,0.10392277806052314,0
462,14.317722093020635,24.480752059665,92.92524201328288,638.9259422163675,0.09079828077575765,0.12591130162375183,0.10149627036774499,0.04708358190705841,0.21044986320917156,0.06392793060250461,0.3045444058781104,1.7988672887319792,2.921241388505432,25.70866720871272,0.010092748456461688,0.038315774986885265,0.037324753974803095,0.014578744915116806,0.031128516511141343,0.005357041832579896,16.22744074364209,34.53162019046615,114.68668486585774,810.9128571570759,0.14159692767230778,0.4095220699163189,0.38820279887654663,0.1633410689335091,0.44796637499368364,0.1025668874576507,0
463,14.040762412543497,23.56034040066633,90.71295775163337,543.9532504133629,0.09517085410616735,0.14543162486272884,0.1091503939269926,0.051340151275817814,0.20545692873656354,0.07289619474342926,0.28303715970602755,1.162881495289187,3.4539393404244225,26.50054122540932,0.010203413556931074,0.03511882207857685,0.035500383905751685,0.013736945992947587,0.036766879558883796,0.004731435927081193,15.260389404255253,31.626037725564586,110.88115510061981,721.3013348037276,0.15392724927407275,0.4256549647975769,0.32031496130106435,0.1566204456716445,0.43262234135416455,0.10325898931202195,0
464,13.877441419617023,23.57734697025096,89.43889933136101,609.0652564949569,0.09924719596274072,0.13068310992860807,0.09492738567533218,0.06094789156458657,0.1951950301482801,0.07276839354067993,0.36408378453485757,1.313379627532662,2.3244583344116325,21.895472178867205,0.00962427348986596,0.030726109112951372,0.03168440310046317,0.009527508515094997,0.031105336384947536,0.004598460938012573,14.980127036487277,32.593882334580655,101.32527838083477,711.3210659066322,0.13738355740104807,0.42965383353966735,0.3321902009144969,0.14481444492753504,0.41541741537049587,0.10581995099614819,0
465,15.135973414039563,23.74167221401877,95.80432296624336,710.1221347463984,0.09691291076874618,0.1242962426242118,0.11287205984302645,0.06462000000000001,0.21455153022131912,0.06358904561608836,0.3773299393243841,1.3142660375381041,2.6913709423842977,31.776002891302007,0.008242307685756683,0.025122137479429797,0.032086993214575435,0.012943043025447472,0.02066725010872262,0.003448260439931557,18.760499175558984,34.3929653938559,125.02236048981693,1008.9305675852391,0.1552008070954025,0.4121917736261015,0.3945405245309426,0.1724389570139822,0.427402595850851,0.10307051593482786,0
466,14.416049308443004,24.481538871565224,94.06711889384442,613.8609316922999,0.09026409588011504,0.12715307561164668,0.10384621064561432,0.04233664657711566,0.18808856936839527,0.0635426609249988,0.4187496049831972,1.5692568026095732,2.863138673132291,29.645841846407233,0.008930281019584147,0.03761240723003916,0.03716199510010393,0.016183873655758144,0.0256952088313811,0.005068730856065091,16.63897492435398,31.954386364387354,113.9433783971147,811.2235865691248,0.15229319797269572,0.4147871411414466,0.3914859662226833,0.16371147702806535,0.3288113085189592,0.10241581021321022,0
467,13.552897225537063,22.882745022513703,91.04512177644433,578.3246276418317,0.09579882968179143,0.13389561620408197,0.08841009506489284,0.054562109187329684,0.2046173358682237,0.06632442628732604,0.3628084647490586,1.7914564937691602,2.646486833984759,26.03932751747383,0.006960282501457779,0.034572840195133306,0.03479300526675704,0.016073409249634657,0.043655094815454515,0.004380746119105816,15.811960289075534,31.79686428879137,101.0836615320139,640.9617010477667,0.15134516332763207,0.42864358236633343,0.3590746376738978,0.17586594543451392,0.427200632231366,0.10420008575411234,0
468,15.107774697143626,20.851467499359163,98.98999333814187,742.1211887103777,0.09678277581399905,0.12245992229409182,0.11209403502177906,0.06462000000000001,0.20287535170836557,0.06404984001975238,0.35116299865811296,1.1696161489636971,3.2064152810524162,31.253841253067304,0.007711720835027924,0.03675714608679146,0.034174590216247934,0.013028375817019754,0.03478638463628567,0.004009127030314804,17.609597506995776,32.17426338015075,124.41602610456323,843.8210645446945,0.15553783462499213,0.41146006727713086,0.3910311446036682,0.16559545070774628,0.431067702103143,0.10329646337761349,0
469,14.951367797812368,22.54401865325416,102.02040282730987,725.9579832233289,0.1005219826882238,0.12138205865459147,0.11176695179341446,0.06462000000000001,0.20596571793132695,0.06307948270788859,0.3992563715334269,1.6224501244801355,3.404620814477507,31.019551259213856,0.005196857757132546,0.028149914937545442,0.02664160602721829,0.014119554102780107,0.02899859476809887,0.004663305229359953,18.17119450902348,30.39262216276532,124.55390717395085,904.8685819732551,0.15522690089182095,0.4156546384744377,0.3964241966800438,0.1496176332520996,0.41397829086454013,0.10499570216009378,0
470,14.272045679662185,24.811753395269243,94.6865574742375,611.3049243995818,0.09245631817774431,0.12947412945679393,0.10109260846792652,0.05231631570293151,0.20544469343239857,0.06374168528491318,0.35933066307941863,1.7401343918888312,2.7784738031944887,29.502099975087237,0.008966644367311162,0.03921530958323179,0.037017960723136595,0.012260809443989173,0.021338327221847704,0.006058400945778609,16.279804480498445,32.43497232198025,114.50028227195703,811.1053566640287,0.14698141834603762,0.40922094823304445,0.3783216339888363,0.174170678792687,0.360876146220834,0.10259657176241248,0
471,14.231145060712107,23.90383605745237,93.1334329206615,641.4125847960739,0.0930940012663212,0.12740390005323127,0.10559189081196649,0.04248662380912342,0.1971082932635788,0.06408129832718039,0.3988081139180273,1.8025832705573623,3.2568308549120135,28.931887802498938,0.009173121999032604,0.043543342994214626,0.037860831878350786,0.014951637363392925,0.03575397570206807,0.005011285741612661,16.35533087212383,34.67263400152829,113.95450413741251,809.4311310497413,0.13887477439551232,0.40960974267013855,0.3854648688828038,0.14388310068436472,0.43046727359735937,0.10248874416023462,0
472,14.907375178659372,23.65118020753535,100.65201395687211,622.289640916187,0.09871323262130409,0.127470536984639,0.1133481374362604,0.06462000000000001,0.2041328926663199,0.06428402883351786,0.38910846094010826,1.373693426772705,2.842331031832547,31.810857087618565,0.009182777458467982,0.03537842284536996,0.0317595091778259,0.008969755117898524,0.03988694058195446,0.0032881782657824756,18.32827606520878,32.766483917295304,124.6142513715058,938.1957162213677,0.15539308265437193,0.42269896604370055,0.39537382991530223,0.15698226690839703,0.4212576278342872,0.10384533752591704,0
473,14.368097095525199,24.093223922588056,93.34198413810665,647.0950903854421,0.08862561706499951,0.1271181449128237,0.10523556784756895,0.04255937359134178,0.20690278864325498,0.06345427548131388,0.32483743151952876,1.2162923855427927,2.698772622778694,24.565517069915987,0.010283471077774007,0.04303051228035183,0.03744179230465374,0.015978384773091443,0.03468177595655794,0.005115412701832475,16.31661548260575,34.74608956517431,113.5615259172048,810.4471147636674,0.1480881191001843,0.40613349758837697,0.37988287682699107,0.1544485863044354,0.3295679091605729,0.10257011552093362,0
474,14.433456788553057,24.345911628350912,93.83050059239868,621.3364067080529,0.09078345093745477,0.13034863310478614,0.11133457571686362,0.05359137401734533,0.22102891111471765,0.0640982142908136,0.3838767075948771,1.6510555456082956,3.413560242513178,30.905034201337507,0.010447857760106805,0.04293226884720521,0.03825370126007345,0.011664895742741844,0.03504589494148087,0.004986847794180591,16.45119247528542,33.32024731876794,113.51588533407336,811.1432699028356,0.13874716580092747,0.41002409851184035,0.3815459911542666,0.13963599079409728,0.4345800884668887,0.10240024226473224,0
475,13.731983892489282,23.105546482999994,91.19074860847017,553.2554763800068,0.09694075276218794,0.13698165642060028,0.09123933843911222,0.05204044999743659,0.2217287185308391,0.06637013872711704,0.34137699150349265,1.0930304294850728,1.5206410133247428,15.583660178694707,0.0057860457628994616,0.03511603858672164,0.025352829351523807,0.014283119952944309,0.04288776282558769,0.004225957011698424,16.3207992098687,30.925218571707596,114.09430930862126,685.618034950074,0.13738387554098933,0.41524458551448246,0.35233888864829366,0.15302046655746881,0.42777221985060804,0.10378903621269521,0
476,14.890894971952871,22.726092469736745,101.0353101595767,646.5039189979551,0.0985838050304405,0.1209856472830811,0.11352879263278291,0.06462000000000001,0.19529370931935697,0.06335400567954773,0.3693511905795032,0.9505030199010336,2.251222981354494,31.537667802377012,0.010446702176181752,0.033188271739954665,0.034893294637832,0.013083326501182043,0.04140974001253431,0.0037790591548178157,17.893581759726207,30.767040367645762,125.5489619226037,962.6230522919291,0.15570762350109268,0.4308329006298733,0.39520485887080636,0.16528271296701258,0.43204307797381697,0.10363228051690335,0
477,14.816673115192174,22.92564806430462,97.79207991462026,657.4433523925596,0.09756578437874147,0.12524530148900648,0.11390190407337275,0.06462000000000001,0.19577523700137708,0.06320898588911332,0.41712613227539624,1.61060894333427,2.9584851886696293,31.12450718760354,0.008749417803049197,0.02721229705774776,0.028006091165897553,0.011519339656755686,0.025613890457761627,0.004432539924446968,17.782584910134776,31.766334280814768,124.58365891704146,961.735717494234,0.15570211024433814,0.40717290436205184,0.39087981443220177,0.17696899576720268,0.44515715999608524,0.10461604141533855,0
478,14.193292498121915,19.002366134193196,94.60554989547977,708.1030716836872,0.0928631326190614,0.09146181792362995,0.06246426700193116,0.035290247849449216,0.17601548805488207,0.057911746530263035,0.5805039148741169,1.2269117561976226,3.2454950761349086,71.90061373448881,0.006703171827128919,0.019203089022397153,0.023043202214780886,0.009937044915634683,0.015661456873723792,0.0019014836760634917,18.36963238541956,27.392805066363483,119.32143821404794,1204.6851024469775,0.13696731288554945,0.21370862316877579,0.2652742311106166,0.1186776493981996,0.28301488984791284,0.07949794733273659,0
479,15.339105938554033,17.191664737208338,104.8942516852219,706.8902216023642,0.09739362871681674,0.11382338679937494,0.08088002766938941,0.04770269085542008,0.1879334902929263,0.06319673240423092,0.45668282048907916,1.2981894202273276,3.295480976132841,45.953447748214394,0.006308631043565067,0.02081752821885162,0.033108261152643946,0.011946420185916393,0.01873859606459164,0.0034072453076787984,16.707785026307516,24.886311511587415,125.3237690927309,1173.1702998164549,0.13009378334906918,0.2523485968882653,0.324639416653206,0.12643962672163173,0.28334910613314807,0.08224887335545568,0
480,15.739669690385716,18.360600131454483,97.99835321306983,609.7220762896512,0.0965565084139127,0.07111563980091078,0.09102102814068566,0.034969690401414434,0.17377447339666546,0.05684408852114176,0.5626403337559652,1.1952362378113142,4.4784897809742406,65.40348238815575,0.0066778092375495,0.016788773271681233,0.029582454094379127,0.010961851459489615,0.017279366369472922,0.003333545020717804,18.57660408842216,27.876366689350245,125.70917031235086,1107.734416000072,0.13221728244359843,0.18385969180662362,0.26551712007829587,0.11981601386627258,0.28534017549566587,0.08054275082287743,0
481,15.3343916709015,18.339442351971247,93.8037608755578,808.0213715639766,0.09163123360336714,0.11346137589989476,0.07014316449438329,0.05266630027153626,0.16676439721817576,0.05692817209467239,0.646393260644106,1.2254108931327001,3.709469673600872,56.523311530336,0.006598896387764647,0.011043446149226381,0.026574331531862536,0.009785047886406798,0.016266848572622863,0.0029682137349608608,18.341232229777194,27.09392640789613,118.07432035582158,1093.8432742909756,0.13907109764813722,0.17581532028463415,0.2687409823788497,0.11879258346121047,0.2879959694394536,0.07651179713206276,0
482,16.207022914260467,18.101053907502827,105.6428346700142,813.4621214762449,0.10292162808597365,0.1249478808077789,0.1173362348214377,0.06287781493446135,0.18869505623581748,0.06264528982410338,0.5469006236422385,1.2745674751150422,3.7080073645204408,54.73209597904989,0.00673850645421332,0.02067999256398404,0.031335286984786694,0.01265069608184766,0.01572637982649687,0.002914004877065275,19.469511306534166,25.782159394165856,129.73558609099575,1153.0049744504995,0.1589681773812731,0.23422577446118337,0.349216021560773,0.12756349070262296,0.2983439024492276,0.08163200439279676,0
483,14.745630959754731,17.190657884691962,100.6413428953753,801.1171101808073,0.09741922863194336,0.1137907085365356,0.08407239936762699,0.04452822399402758,0.1910751596755147,0.06388351748152389,0.7007321288469763,1.1299083146018465,3.1781375161409486,66.88185133565518,0.005627366722594345,0.019985868569982683,0.03221597313744917,0.011684076563790067,0.01873412604593285,0.003420340594028317,18.797607037735066,21.780414336569383,116.60230652614582,1221.1909410368378,0.13107061168700415,0.29413779857022315,0.3352098844939772,0.12631027786321528,0.30358298534583716,0.08530063369315331,0
484,14.52904126336975,19.203592806636497,99.09193938706287,714.4004649952956,0.09579775156939743,0.1042376714411613,0.06057647492347661,0.040904252584015345,0.173200933333358,0.06116781759659392,0.6450753554876036,1.321264605340083,3.9287264738486543,64.51410234042093,0.006235904544078543,0.016074671406190795,0.029024830313553747,0.011615040471872505,0.018511263808305468,0.0023700709167012433,19.039828121561275,27.738264371100122,117.88127596629974,995.9128559932291,0.13328700376426672,0.17784760398609303,0.276039506447553,0.1214843544029919,0.2861770836152925,0.07906146502302717,0
485,16.204130738168576,20.260588890928272,106.23216731846406,813.6108554588133,0.10259604266551987,0.12822445237720864,0.10436996490983642,0.08367854766993599,0.19208114800457404,0.06254249722636293,0.45157310410326157,1.2589144193229842,4.2122717054024825,67.75103363150681,0.006732171347883061,0.019417210941179073,0.03104552083654841,0.012625542304690889,0.017481563766666975,0.0031349938512846972,19.742317627971374,28.26846801040124,129.6910844847386,1219.8364321322524,0.14567966335745355,0.2329900423611404,0.3371903446548111,0.13613539109302766,0.29678460279879965,0.08165697753120991,0
486,16.188089004903834,18.995929882680883,106.79277750145506,813.5357276776648,0.11195118667485729,0.13014769926337597,0.09891891848212285,0.07348329835952525,0.19118494179991521,0.0627589615497787,0.6267797513356724,1.3079171220084553,4.406328750918677,73.59253289002095,0.0067021443598741706,0.02035137899255682,0.03209112677076188,0.012303892737946385,0.01676206953662835,0.0033927488533519678,19.609198338601843,30.265000164094122,129.7012041962533,1195.1261973942733,0.15793933626534534,0.24007398564210264,0.35567084638204666,0.1561485617627285,0.30405520046665946,0.08184478813348404,0
487,15.614795719181824,16.768095231477492,98.33425022350312,810.725907837021,0.09731417005537966,0.11372962817218962,0.08033165678661715,0.05120203071891221,0.18863669596404317,0.06352873492689391,0.573757597139082,1.2551441874757048,3.007149487191481,66.11777857479832,0.005648677471275622,0.021881134873068347,0.03142633786513888,0.01232526555324048,0.018730541610219538,0.0033753890858581564,16.973694627531167,22.35958202905312,123.1366453242959,1202.919494453452,0.13058551765717238,0.249958575136402,0.2928260715924358,0.12265785819937913,0.29813801290589614,0.08164925039926768,0
488,15.861660169273364,17.929921655294,104.11884677508726,697.5421866965976,0.09728361016295585,0.11378410789333603,0.0864438894049356,0.044628519810144755,0.1898079257398278,0.0629233377645915,0.6581184200122168,1.3009128565155392,3.973232934403371,63.086764820887886,0.005769683737006549,0.02699858689135664,0.03604718469478836,0.011885474323402445,0.018742401460881998,0.0034229497913340493,17.357227085003814,25.056251232611018,116.73284854564022,944.1818776454447,0.12984518487630248,0.2530444610531978,0.31582439204497315,0.1332344727768885,0.2863206516532786,0.0838273679632604,0
489,16.18357694140096,18.168668721335944,106.53963259222712,813.0538695128906,0.10742586408049275,0.11928394381172255,0.12527036546117723,0.08384757852421067,0.19171646112676724,0.062490255106369096,0.5898103876755444,1.280998314768175,3.85580782418954,53.86308421038412,0.0067497354848655815,0.019566847819926167,0.03138074297455024,0.013821912876290882,0.018115626276964638,0.0028509303490712873,19.57196419195051,27.604817364609865,129.70563312818393,1181.6363562819183,0.15138702677047858,0.25197070037309055,0.3520715292356261,0.14692391824101805,0.3009582458871911,0.08171764256865399,0
490,15.03505681629433,17.68756938719664,103.34209989378644,676.1799446779224,0.09749774998091057,0.11379162776545199,0.08595982801933894,0.044677170519870864,0.18843183961210466,0.06404107414200569,0.5000477365444345,0.8712213384382818,2.8461860586259577,39.87693104084622,0.00642040408165644,0.02639221759553796,0.033749896819130105,0.011717661843537742,0.018741519354962204,0.0034182202719197463,17.16062549760734,25.144774604184423,112.12190409520286,1101.1936941017614,0.1306865862191949,0.22545328505460083,0.2978526405950083,0.12954493811591145,0.3034545059916009,0.0821836664771409,0
491,14.640564383376192,17.364214780669595,101.52262534463756,773.014558589858,0.09739433941194306,0.11370661491829509,0.09424527267196567,0.052054713573030306,0.18644717777727107,0.0628931832207236,0.6262109463198634,1.1898584638439909,4.289761490864482,73.57520081167237,0.006516742936374726,0.026276054893567137,0.038201000525083524,0.01242266220118628,0.01874181891809254,0.0034240597800111574,17.84402428855878,23.426451896976747,111.58638791979402,1208.7786695674047,0.12983353112337234,0.25633322944712456,0.30320719449329747,0.13471759051634696,0.28562224912826417,0.08561510625240867,0
492,14.973441510991924,18.926406737685042,99.57138772634792,638.0521027268104,0.0944180132693851,0.09537707461610695,0.06472950333659457,0.03625957885557253,0.18489000772366412,0.06113774225137226,0.6229282442953492,1.181231201316504,3.162181424148173,44.35194810071361,0.006075904618963207,0.016785132680689742,0.021583177010323414,0.011114541568567282,0.018374033150168074,0.0019448082110872528,19.467164704391895,28.442934019357654,128.2763811486407,1058.0682416688821,0.1390709658473044,0.20480185421284855,0.27421090104197665,0.11950394137340287,0.28608885196936923,0.07970845700121776,0
493,16.181886663790035,18.85988596362367,106.61054042006559,813.1664192782109,0.10710204841796357,0.13085502151450232,0.12828109722072276,0.08150251536901973,0.1942798242973865,0.06269772180994705,0.5178336288959015,1.2352034433395773,3.277071802674981,60.67445067518823,0.006764826506192553,0.019804551345588752,0.030945762017294796,0.012609344343291026,0.01830492917647566,0.0030443440164065316,19.675002842138973,29.84542186871275,129.77423573743883,1171.7488910130246,0.13898513052834566,0.2657075827739666,0.3514925120788406,0.13652711379217197,0.2963696344051203,0.08169409416239458,0
